origen_stop,dest_stop,lines
232,235,['016C0']
235,236,['016C0']
52,262,['016C0']
262,1632,['016C0']
1632,270,['016C0']
270,1634,['016C0']
1634,233,['016C0']
7158,7048,['039X1']
7159,7017,['039X1']
7030,6111,['039X1']
6113,4323,['039X1']
4323,1845,['039X1']
1845,1696,['039X1']
1696,1700,['039X1']
1700,1906,['039X1']
1906,1909,['039X1']
1713,1715,['039X1']
1715,1478,['039X1']
1478,315,['039X1']
315,335,['039X1']
335,404,['039X1']
404,748,['039X1']
749,751,['039X1']
752,7339,['039X1']
302,340,['00610']
2814,853,['00610']
1317,1319,['00610']
1330,2919,['00610']
2919,2921,['00610']
2921,2920,['00610']
2920,2922,['00610']
2922,2923,['00610']
2923,2924,['00610']
2925,2948,"['00610', '015D0']"
7067,2955,['00610']
2955,2984,['00610']
2984,2927,['00610']
2927,2929,"['00610', '01610']"
2929,2930,"['00610', '01610']"
2930,7441,"['00610', '01610']"
7441,2933,"['00610', '01610']"
3923,7079,['067X1']
7079,7080,['067X1']
7080,7081,['067X1']
7081,7565,['067X1']
7565,7082,['067X1']
7082,7083,['067X1']
7083,7084,['067X1']
7084,7108,['067X1']
3940,3943,['067X1']
4001,7193,"['067X1', '066X1']"
7193,7049,"['067X1', '066X1']"
7049,2236,"['067X1', '066X1']"
2236,3941,['067X1']
3941,2239,['067X1']
2242,7435,"['067X1', '066X1', '025X1']"
336,406,"['067X1', '066X1', '025X1']"
753,755,['067X1']
755,757,['067X1']
757,759,['067X1']
761,763,"['067X1', '077X1']"
763,4952,"['067X1', '077X1', '032X0', '027X1']"
4952,754,['067X1']
758,762,['067X1']
2569,2570,['077X1']
5024,5161,['077X1']
5162,4880,['077X1']
4880,2606,['077X1']
2373,1424,['077X1']
1424,2190,['077X1']
5192,350,['077X1']
2810,750,['077X1']
755,756,"['077X1', '066X1', '025X1']"
1472,3890,['00251']
3890,4408,['00251']
315,3891,['00251']
3891,3949,"['00251', '025X1']"
3950,347,['00251']
406,2229,['00251']
2229,4530,['00251']
748,2230,['00251']
2230,2231,['00251']
2231,7390,['00251']
7390,2233,['00251']
2241,2243,['00251']
2246,2242,['00251']
4401,2202,['00260']
2202,2210,['00260']
2210,1451,['00260']
1451,2203,['00260']
4548,980,['040B0']
981,1518,['040B0']
1518,1519,['040B0']
1520,7661,['040B0']
7661,1521,['040B0']
1559,1560,['040B0']
1280,6348,['040B0']
1182,1550,"['040B0', '083A1']"
1552,1553,['040B0']
1553,7023,['040B0']
7023,7014,['040B0']
7014,4315,['040B0']
4315,4316,['040B0']
2638,2721,"['079A0', '051D0']"
7012,2644,['079A0']
2660,2662,['079A0']
2909,6020,['079A0']
6020,6023,['079A0']
6023,6026,['079A0']
6026,6027,['079A0']
6027,6029,['079A0']
6029,2653,['079A0']
2653,2661,['079A0']
4108,4109,['01851']
4109,4110,['01851']
4110,4111,['01851']
4111,4112,['01851']
4112,4113,['01851']
4113,4095,['01851']
4095,4192,['01851']
4192,4194,['01851']
4194,4196,['01851']
4196,4422,['01851']
4422,7369,['01851']
7369,7295,['01851']
7295,4199,['01851']
4199,4416,['01851']
4416,4417,"['01851', '01850']"
4417,4419,"['01851', '01850']"
4419,4420,"['01851', '01850']"
4420,4421,"['01851', '01850']"
4421,2113,"['01851', '01850']"
2113,4131,['01851']
4156,4167,['01851']
6200,3491,['01140']
3491,6007,"['01140', '044B1']"
6007,4349,['01140']
4349,3184,"['01140', '01161']"
3184,449,"['01140', '01161']"
3181,5142,['01140']
5142,3187,"['01140', '00470']"
3187,3188,['01140']
3188,3189,['01140']
3189,3190,['01140']
3190,3191,['01140']
3191,3192,['01140']
3192,3193,['01140']
3193,3194,['01140']
3194,3195,['01140']
3195,3196,['01140']
3196,3198,['01140']
3198,3199,['01140']
3199,3200,['01140']
3200,3201,['01140']
3201,3085,['01140']
3085,6201,['01140']
6201,6196,['01140']
6196,3532,['01140']
3532,3533,"['01140', '044B1']"
3085,3082,['01141']
3082,3165,['01141']
3165,3166,['01141']
3166,3167,['01141']
3167,3168,['01141']
3168,3169,['01141']
3169,3171,['01141']
3171,3173,['01141']
3173,3174,['01141']
3174,3175,['01141']
3175,3176,['01141']
3176,3177,['01141']
3177,3178,['01141']
3178,3179,['01141']
3179,4984,['01141']
448,4457,['01141']
4457,3182,['01141']
3182,3183,['01141']
3183,4350,['01141']
4350,5143,['01141']
5143,2833,['01141']
3494,6197,['01141']
6197,6198,['01141']
6198,6199,['01141']
3986,7313,['066X1']
7313,6164,['066X1']
6164,6159,['066X1']
6159,6161,['066X1']
6161,6160,['066X1']
6160,3991,['066X1']
2236,2239,['066X1']
747,4952,['066X1']
4952,748,['066X1']
3600,3601,['042D1']
3601,3602,['042D1']
3602,3604,['042D1']
3604,3607,['042D1']
3632,3633,['042D1']
3633,3634,['042D1']
3635,3636,"['042D1', '032X1']"
3636,905,"['042D1', '032X1']"
4339,6010,['042D1']
3656,7194,['042D1']
7194,6310,['042D1']
6311,112,['042D1']
113,1646,['042D1']
4323,4324,['02700']
7433,4677,['051X1']
4677,2137,['051X1']
2137,2138,['051X1']
4670,3420,"['051X1', '051D0']"
3423,4409,['051X1']
1975,1982,['051X1']
1982,2642,['051X1']
7435,4413,"['051X1', '069X1']"
4413,7453,['051X1']
336,404,"['051X1', '051D1']"
763,4953,"['051X1', '041X1', '025X1']"
6290,7119,['025D1']
7143,7168,['025D1']
7168,5056,['025D1']
2239,7120,['025D1']
7120,4616,['025D1']
2227,2241,['025D1']
2241,7049,['025D1']
7049,7627,['025D1']
7627,2242,['025D1']
7626,2236,['025D1']
2237,7435,['025D1']
315,2238,['025D1']
2238,347,['025D1']
3585,3587,['032X0']
3588,3589,['032X0']
3589,3605,['032X0']
928,588,['032X0']
588,590,['032X0']
590,1729,['032X0']
1729,1731,['032X0']
1731,1738,['032X0']
1738,614,['032X0']
614,675,['032X0']
675,621,['032X0']
621,6207,['032X0']
6207,333,['032X0']
842,846,['032X0']
846,848,"['032X0', '084X0']"
848,759,['032X0']
3046,3047,['00590']
3047,3048,['00590']
3048,3049,['00590']
3049,3050,['00590']
3050,3051,"['00590', '007D0']"
3057,4830,['00590']
4830,7667,['00590']
7667,3091,['00590']
3091,3092,['00590']
3092,3093,['00590']
3093,3094,['00590']
3094,3095,['00590']
3095,3096,['00590']
3096,3097,['00590']
3097,3098,['00590']
3098,7652,['00590']
3338,3340,['070D1']
3340,1545,['070D1']
4314,1687,['070D1']
1693,1694,['070D1']
1694,1695,['070D1']
16,5144,['070D1']
5144,7027,['070D1']
7027,1510,['070D1']
1510,156,['070D1']
156,27,['070D1']
91,7571,['070D1']
3057,3058,['01111']
3067,3068,['01111']
4983,7647,['01111']
7647,2042,['01111']
2046,7553,['01111']
7553,6082,['01111']
6082,3205,['01111']
3210,4981,['01111']
3223,3134,['01111']
3144,5046,['01111']
7639,2043,['01111']
6030,6028,['079A1']
6028,6025,['079A1']
6025,6024,['079A1']
6024,6021,['079A1']
6021,7507,['079A1']
2718,7435,['079A1']
3517,3518,['044B1']
3518,3519,['044B1']
3519,3521,['044B1']
3521,3523,['044B1']
3523,3524,['044B1']
3524,3525,['044B1']
3525,3527,['044B1']
3527,3528,['044B1']
3528,3529,['044B1']
3529,3532,['044B1']
3533,3491,['044B1']
6007,2836,['044B1']
2837,2839,['044B1']
2866,2825,['044B1']
2825,3514,['044B1']
3514,3515,['044B1']
3515,3516,['044B1']
3516,2838,['044B1']
3284,3481,['01181']
7416,3317,['01181']
3317,3318,['01181']
3318,3320,['01181']
3320,2064,['01181']
909,2065,['01181']
2065,786,['01181']
345,334,['01181']
4668,3376,['051D1']
3376,3378,['051D1']
4669,2146,['051D1']
2150,2152,['051D1']
6245,6247,['051D1']
6247,2681,['051D1']
4691,4796,['051D1']
4411,2151,['051D1']
2151,2239,['051D1']
2239,6013,['051D1']
6013,2241,['051D1']
2242,3377,['051D1']
3377,7435,['051D1']
1184,496,['00530']
4384,518,['00530']
518,2255,['00530']
2255,2256,['00530']
2256,2717,['00530']
2717,2258,['00530']
2258,2259,['00530']
2259,2260,['00530']
2260,2261,['00530']
2261,4469,['00530']
4469,2262,['00530']
2262,2264,['00530']
2264,2265,['00530']
2265,2269,['00530']
2269,2270,['00530']
2270,2257,['00530']
4167,4170,['01850']
2113,4183,['01850']
4183,4184,['01850']
4184,4185,['01850']
4185,4584,['01850']
4584,4186,['01850']
4186,4187,['01850']
4187,4188,['01850']
4188,4189,['01850']
4189,4190,['01850']
4190,4097,['01850']
4097,4103,['01850']
4103,4104,['01850']
4104,4105,['01850']
4105,4106,['01850']
4106,6139,['01850']
6139,4108,['01850']
7144,3881,['041B1']
3881,5096,['041B1']
5096,7145,['041B1']
7145,3884,['041B1']
3690,5079,['041B1']
1632,5053,['041B1']
2270,2274,['00531']
2274,7601,['00531']
7601,2508,['00531']
2278,2279,['00531']
2279,2720,['00531']
2720,2281,['00531']
2281,2282,['00531']
2282,4468,['00531']
4468,2283,['00531']
2283,616,['00531']
675,4380,['00531']
4380,2280,['00531']
6185,6186,['068X1']
3406,3407,['068X1']
3407,3409,['068X1']
3409,3408,['068X1']
3408,4558,['068X1']
6245,6014,['068X1']
6154,1987,['068X1']
1987,1989,['068X1']
1989,1995,['068X1']
1995,1998,['068X1']
1998,2002,['068X1']
3751,7114,['041X1']
7114,7116,['041X1']
7116,3694,['041X1']
3695,7115,['041X1']
7115,6310,['041X1']
6310,7408,['041X1']
7408,6311,['041X1']
6311,7407,['041X1']
7404,7544,['041X1']
7544,333,['041X1']
2936,2938,['01611']
2954,2956,['01611']
2965,7448,['01611']
7448,2967,['01611']
2970,4988,"['01611', '01161']"
4988,4707,['01611']
4337,1310,['01611']
1312,1055,['01611']
2868,2937,['01611']
2937,2825,['01611']
2825,7067,['01611']
3085,3034,['046E1']
3034,3114,['046E1']
3114,4353,['046E1']
4353,4355,['046E1']
4355,4354,['046E1']
4354,3196,['046E1']
3196,3345,['046E1']
320,7491,['046E1']
7491,278,['046E1']
278,2,['046E1']
2,4726,['046E1']
4726,7555,['046E1']
7555,774,['046E1']
774,4962,['046E1']
1260,1262,['027X1']
1256,4694,['027X1']
4694,1249,['027X1']
1249,1247,['027X1']
664,614,['027X1']
614,4415,['027X1']
4415,6130,['027X1']
6130,302,['027X1']
302,1255,['027X1']
1255,4495,['027X1']
4495,405,['027X1']
409,411,['027X1']
411,414,['027X1']
414,416,['027X1']
420,2088,['027X1']
2088,2089,"['027X1', '00470']"
2089,763,"['027X1', '00470']"
3890,3891,['025X1']
2235,2239,['025X1']
4564,3444,['069X1']
3444,3447,['069X1']
3447,3454,['069X1']
3455,5022,['069X1']
5022,3461,['069X1']
3461,4537,['069X1']
4537,2176,['069X1']
2176,1982,['069X1']
1982,7435,['069X1']
4413,1480,['069X1']
1480,1358,['069X1']
4792,1185,['031D1']
1188,237,['031D1']
237,206,['031D1']
206,1643,['031D1']
233,242,['01041']
243,253,['01041']
253,244,['01041']
245,4474,['01041']
4474,4790,['01041']
4790,1220,['01041']
1221,674,['01041']
674,4389,"['01041', '031D0']"
4389,4390,"['01041', '031D0']"
4390,530,"['01041', '031D0']"
530,4785,['01041']
4785,1765,['01041']
1765,1766,['01041']
1766,1767,['01041']
1767,7129,['01041']
7129,1744,['01041']
1745,1746,['01041']
1746,1747,['01041']
1747,7571,['01041']
7571,1748,['01041']
1748,1749,['01041']
1749,1644,['01041']
1644,228,['01041']
227,230,['01041']
230,1764,['01041']
1764,1605,['01041']
1808,4744,['038D0']
7564,340,['00470']
380,2087,['00470']
2087,7053,['00470']
7053,2088,['00470']
2008,2071,['00470']
2071,2072,['00470']
2072,2073,['00470']
2073,2074,['00470']
2074,2075,['00470']
2075,2076,['00470']
2076,460,['00470']
460,2011,['00470']
2011,2012,"['00470', '01160']"
2012,3322,"['00470', '01160']"
3322,3563,"['00470', '01160']"
7057,5142,"['00470', '01160']"
3187,7326,['00470']
7326,7418,['00470']
7418,7417,['00470']
7417,3471,['00470']
3473,5015,['00470']
5015,7290,['00470']
7290,5016,['00470']
5016,7662,['00470']
2955,2956,['01161']
2965,2967,['01161']
4988,2853,['01161']
2861,2829,['01161']
2832,4349,['01161']
3321,4727,['01161']
906,7587,['01161']
281,261,['01161']
1354,7589,['015D1']
7589,7578,['015D1']
7582,354,['015D1']
536,537,"['031A0', '031B0', '031D0']"
537,538,['031A0']
538,539,['031A0']
540,541,"['031A0', '031B0', '031D0']"
541,542,"['031A0', '031B0', '031D0']"
545,717,['031A0']
720,680,['031A0']
681,683,['031A0']
686,546,['031A0']
555,559,['031A0']
716,682,['031A0']
682,557,['031A0']
558,711,['031A0']
1831,4747,['02381']
2468,4978,['02381']
7106,6005,['02381']
6005,1546,['02381']
1546,7072,['02381']
2191,2193,['00250']
2198,2201,['00250']
2213,7588,['00250']
7588,2192,['00250']
2192,2200,['00250']
2200,2214,['00250']
2219,2220,['00250']
2220,2221,['00250']
2221,2223,['00250']
2224,3886,['00250']
3888,3890,"['00250', '025X0']"
3890,1450,['00250']
7167,7576,['038A0']
7576,1808,['038A0']
1813,7382,['038A0']
4742,4745,['038A0']
4745,1814,['038A0']
1814,1816,['038A0']
1819,1822,['038A0']
1827,4743,['038A0']
4745,4989,"['038A1', '02361', '038D1']"
4989,4990,['038A1']
4990,4992,"['038A1', '02361']"
1845,4991,['038A1']
4991,7166,['038A1']
1847,265,['038A1']
349,1696,['038A1']
1698,404,['038A1']
404,1700,['038A1']
1701,747,['038A1']
747,1702,['038A1']
1905,748,['038A1']
748,1804,['038A1']
1804,749,['038A1']
749,1803,['038A1']
77,750,['038A1']
751,78,['038A1']
78,752,['038A1']
752,79,['038A1']
79,753,['038A1']
753,80,['038A1']
80,7370,['038A1']
7370,82,['038A1']
82,7339,['038A1']
7339,817,['038A1']
819,1699,['038A1']
4495,1278,['068A0']
1374,1375,['068A0']
2492,2493,['083A1']
1619,196,['083A1']
201,151,['083A1']
151,202,['083A1']
202,153,['083A1']
156,157,['083A1']
157,158,['083A1']
158,159,['083A1']
159,1539,['083A1']
7427,7428,['083A1']
7428,138,['083A1']
6229,6348,['083A1']
332,195,['083A1']
692,695,['031A1']
695,696,['031A1']
696,697,"['031A1', '031B0']"
697,698,"['031A1', '031B0']"
698,699,['031A1']
699,700,['031A1']
700,701,"['031A1', '031B0']"
701,703,['031A1']
703,704,"['031A1', '031B0']"
704,705,"['031A1', '031B0']"
705,706,"['031A1', '031B0']"
706,567,['031A1']
567,568,['031A1']
570,572,['031A1']
572,573,['031A1']
573,574,['031A1']
574,575,['031A1']
588,587,['031A1']
601,603,['031A1']
7569,602,['031A1']
602,702,['031A1']
702,571,['031A1']
571,569,['031A1']
2825,2867,['01610']
1315,4332,['01610']
4712,4582,['01610']
4582,4987,['01610']
4987,2979,['01610']
2981,7447,['01610']
7447,2954,['01610']
2984,7449,['01610']
7449,2927,['01610']
342,4495,['084X0']
4495,746,['084X0']
746,758,['084X0']
758,760,['084X0']
760,2007,['084X0']
2007,4571,['084X0']
4571,2014,['084X0']
2014,2016,['084X0']
2016,2017,['084X0']
2017,7362,['084X0']
7362,3134,['084X0']
3134,844,['084X0']
844,3135,['084X0']
3135,4188,['084X0']
4188,846,['084X0']
848,7363,['084X0']
7363,4588,['084X0']
4588,4589,['084X0']
4589,7364,['084X0']
7364,7365,['084X0']
7365,4210,['084X0']
4211,4215,['084X0']
4216,4222,['084X0']
4225,7462,['084X0']
7462,4306,['084X0']
4306,7461,['084X0']
7461,4230,['084X0']
4230,4248,['084X0']
4248,4252,['084X0']
4252,4305,['084X0']
4305,4307,['084X0']
7502,7503,['083A0']
7503,1555,['083A0']
1181,6230,['083A0']
1567,173,['083A0']
173,174,['083A0']
174,175,['083A0']
1016,324,['083A0']
324,1017,['083A0']
1017,7500,['083A0']
7500,1018,['083A0']
1019,7501,['083A0']
7501,1020,['083A0']
1077,7504,['083A0']
7504,2479,['083A0']
2480,7350,['083A0']
7350,2481,['083A0']
2490,2491,['083A0']
2491,2492,['083A0']
2492,5026,['083A0']
877,876,['01421']
3011,2896,['01421']
2897,1062,['01421']
1062,1063,['01421']
1063,1064,['01421']
1064,1065,['01421']
1065,1066,['01421']
1066,1067,['01421']
1069,1354,['01421']
1354,407,['01421']
2501,7578,['01421']
7578,7623,['01421']
7623,6312,['01421']
6312,7582,['01421']
7582,1070,['01421']
7589,7197,['01421']
7197,7195,"['01421', '042D0']"
7195,3653,"['01421', '042D0']"
3585,3625,"['01421', '042D0']"
3625,3626,"['01421', '042D0']"
3627,3628,"['01421', '042D0']"
6048,7173,['033A1']
3845,3848,['033A1']
3854,3856,['033A1']
3856,3858,['033A1']
3858,3857,['033A1']
3857,3860,['033A1']
3860,3859,['033A1']
3859,3861,['033A1']
3752,3689,['033A1']
3689,3692,['033A1']
3692,3815,['033A1']
3815,3855,['033A1']
3855,3751,['033A1']
3757,3758,"['033A0', '033X0']"
3758,3761,['033A0']
3761,3763,['033A0']
3766,3767,"['033A0', '033X0']"
3768,3770,"['033A0', '033X0']"
3770,3769,"['033A0', '033X0']"
3769,3773,['033A0']
3784,3785,['033A0']
3785,3787,['033A0']
6077,3805,['033A0']
3808,7174,['033A0']
7174,3809,['033A0']
3809,3759,['033A0']
3759,3762,['033A0']
3762,3771,['033A0']
3772,3786,['033A0']
3786,3569,['033A0']
3802,3760,['033A0']
2916,2917,['015D0']
2954,2955,"['015D0', '01160']"
435,2011,['01160']
5142,5143,['01160']
5143,2837,['01160']
2840,2845,['01160']
2852,4987,['01160']
4987,2978,['01160']
2981,2954,['01160']
4953,786,['041X0']
786,790,['041X0']
790,7576,"['041X0', '032X1']"
7576,4529,"['041X0', '067X0', '066X0', '025X0']"
4529,7585,"['041X0', '032X1', '067X0', '066X0', '025X0']"
7585,7587,"['041X0', '032X1', '067X0', '066X0']"
345,297,['041X0']
297,768,['041X0']
768,407,['041X0']
407,770,['041X0']
771,2498,['041X0']
2500,772,['041X0']
772,2501,['041X0']
2501,774,['041X0']
774,7623,['041X0']
7623,775,['041X0']
776,6312,['041X0']
6312,777,['041X0']
909,5030,['041X0']
3708,3707,['041X0']
3707,3709,['041X0']
4925,3679,['041X0']
5075,4910,['041X0']
4957,5076,['041X0']
519,621,['031B0']
621,521,['031B0']
537,540,['031B0']
549,677,['031B0']
677,678,['031B0']
678,679,['031B0']
679,680,['031B0']
684,688,['031B0']
692,694,['031B0']
694,696,['031B0']
698,538,['031B0']
538,699,['031B0']
699,539,['031B0']
539,700,['031B0']
701,702,['031B0']
702,703,['031B0']
706,707,['031B0']
707,685,['031B0']
686,695,['031B0']
7623,3713,['033X0']
3758,3759,['033X0']
3759,3760,['033X0']
3762,3763,['033X0']
3769,3772,['033X0']
7172,3777,['033X0']
3777,6076,['033X0']
6076,3778,['033X0']
3778,3799,['033X0']
3799,3781,['033X0']
3781,6077,['033X0']
6077,3782,['033X0']
3782,3571,['033X0']
3571,3783,['033X0']
3783,3801,['033X0']
3801,3784,['033X0']
3784,3802,['033X0']
3805,3785,['033X0']
3785,3786,['033X0']
3787,7175,['033X0']
3806,3788,['033X0']
3790,3808,['033X0']
3808,3791,['033X0']
3791,3809,['033X0']
7174,3792,['033X0']
3798,3569,['033X0']
3569,3771,['033X0']
3771,3807,['033X0']
3807,5176,['033X0']
5176,3775,['033X0']
4952,488,['027X0']
488,491,['027X0']
493,768,['027X0']
768,494,['027X0']
495,2085,['027X0']
2086,496,['027X0']
496,479,['027X0']
485,7490,['027X0']
497,7659,['027X0']
523,4382,['027X0']
1201,4695,['027X0']
1243,4696,['027X0']
4696,4697,['027X0']
4383,4699,['027X0']
4699,4388,['027X0']
4388,1266,['027X0']
1269,1265,['027X0']
4593,4594,['027X0']
4594,4700,['027X0']
4992,4986,['02361']
7105,5071,['02361']
4321,7570,['02361']
7570,7342,['02361']
7026,4745,['02361']
4991,7106,['02361']
7571,1190,['031D0']
1190,1192,['031D0']
1193,1194,"['031D0', '014C0']"
1194,1195,"['031D0', '014C0']"
1195,674,['031D0']
910,911,['031D0']
911,912,['031D0']
4952,768,"['032X1', '067X0', '066X0']"
768,770,['032X1']
773,906,['032X1']
909,7490,['032X1']
7490,496,['032X1']
496,522,['032X1']
7659,774,['032X1']
774,1741,['032X1']
1741,1747,['032X1']
1747,1749,['032X1']
1749,786,['032X1']
786,544,['032X1']
544,791,['032X1']
791,790,['032X1']
7576,546,['032X1']
546,914,['032X1']
914,4529,['032X1']
7587,938,['032X1']
3610,3611,['032X1']
3611,6135,['032X1']
6135,3612,['032X1']
3612,3613,['032X1']
3613,3616,['032X1']
3619,6087,['032X1']
6087,3620,['032X1']
3620,3621,['032X1']
3621,3622,['032X1']
4387,3634,['032X1']
770,772,"['067X0', '025X0']"
777,779,"['067X0', '066X0', '025X0']"
781,782,"['067X0', '025X0']"
791,7576,"['067X0', '066X0', '025X0']"
7587,771,['067X0']
771,345,['067X0']
345,318,"['067X0', '025X0']"
318,2213,['067X0']
2215,7184,"['067X0', '066X0']"
7184,7050,"['067X0', '066X0']"
7050,312,['067X0']
312,7185,['067X0']
7185,7186,"['067X0', '066X0']"
3892,1444,['067X0']
1444,3893,['067X0']
3893,1445,['067X0']
1445,3895,['067X0']
3896,1447,['067X0']
1447,3897,['067X0']
3897,3899,['067X0']
3901,2637,['067X0']
2637,3902,['067X0']
3904,2721,['067X0']
2721,3905,['067X0']
3905,7085,['067X0']
7085,7012,['067X0']
7012,7086,['067X0']
7086,2201,['067X0']
2201,7087,['067X0']
7087,7088,['067X0']
7088,4401,['067X0']
4401,7089,['067X0']
7089,7091,['067X0']
7091,3910,['067X0']
3914,3925,['067X0']
6089,3898,['067X0']
7571,39,['070D0']
39,175,['070D0']
175,7625,['070D0']
7625,5147,['070D0']
5147,4498,['070D0']
1849,1813,['070D0']
1814,4325,['070D0']
783,786,['039X0']
786,328,['039X0']
328,793,['039X0']
793,7586,['039X0']
7586,1443,['039X0']
1443,785,['039X0']
785,1647,['039X0']
1647,7587,['039X0']
7587,1649,['039X0']
1911,1805,['039X0']
1805,1662,['039X0']
1662,1666,['039X0']
1666,1808,['039X0']
1808,7475,['039X0']
7475,6107,['039X0']
6107,6109,['039X0']
6110,7029,['039X0']
7011,7160,['039X0']
774,786,['066X0']
7587,777,['066X0']
781,345,['066X0']
345,782,['066X0']
784,318,['066X0']
318,785,['066X0']
785,312,['066X0']
1445,1447,"['066X0', '069X0']"
1447,2637,"['066X0', '069X0']"
2637,775,['066X0']
776,2721,['066X0']
7050,7185,['066X0']
3955,3957,['066X0']
3960,6156,['066X0']
6156,6165,['066X0']
6165,6157,['066X0']
6157,6158,['066X0']
6158,7314,['066X0']
7314,3964,['066X0']
3966,3956,['066X0']
3956,5113,['066X0']
4953,768,['025X0']
7585,7012,['025X0']
2201,771,['025X0']
771,4401,['025X0']
3886,3888,['025X0']
3890,7587,['025X0']
318,312,['025X0']
7571,92,['042D0']
92,94,['042D0']
94,6182,['042D0']
6182,126,['042D0']
126,6312,['042D0']
6312,7197,['042D0']
3615,3594,['042D0']
